time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
16.376,0.04,0.97,-0.14,-0.38,0.05,-0.58,-0.04,0.04,0.02,978.07
16.377,0.04,0.97,-0.14,0.01,0.08,-0.37,-0.04,0.04,0.02,978.07
16.385,0.04,0.99,-0.12,0.01,0.08,-0.37,-0.04,0.04,0.02,978.07
16.402,0.04,0.99,-0.12,0.01,0.08,-0.37,-0.04,0.04,0.02,978.07
16.406,0.08,1.00,-0.11,0.01,0.08,-0.37,-0.04,0.04,0.02,978.07
16.407,0.08,1.00,-0.11,0.01,0.08,-0.37,-0.04,0.05,0.03,978.07
16.407,0.08,1.00,-0.11,-0.39,-0.03,-0.51,-0.04,0.05,0.03,978.07
16.426,0.10,0.99,-0.14,-0.39,-0.03,-0.51,-0.04,0.05,0.03,978.07
16.459,0.10,1.00,-0.13,-0.39,-0.03,-0.51,-0.04,0.05,0.03,978.07
16.461,0.10,1.00,-0.13,-0.39,-0.03,-0.51,-0.04,0.03,0.04,978.07
16.461,0.10,1.00,-0.13,-0.40,-0.03,-0.52,-0.04,0.03,0.04,978.07
16.462,0.10,1.00,-0.13,-0.40,-0.03,-0.52,-0.04,0.03,0.04,978.07
16.466,0.11,1.00,-0.12,-0.40,-0.03,-0.52,-0.04,0.03,0.04,978.07
16.484,0.09,1.01,-0.13,-0.40,-0.03,-0.52,-0.04,0.03,0.04,978.07
16.486,0.09,1.01,-0.13,-0.40,-0.03,-0.52,-0.03,0.05,-0.01,978.07
16.487,0.09,1.01,-0.13,0.12,0.07,-0.59,-0.03,0.05,-0.01,978.07
16.504,0.04,0.98,-0.13,0.12,0.07,-0.59,-0.03,0.05,-0.01,978.07
16.537,0.04,0.98,-0.13,0.12,0.07,-0.59,-0.03,0.05,-0.01,978.07
16.54,0.05,0.99,-0.14,0.12,0.07,-0.59,-0.03,0.05,-0.01,978.07
16.541,0.05,0.99,-0.14,0.12,0.07,-0.59,-0.04,0.10,-0.05,978.07
16.542,0.05,0.99,-0.14,-0.30,0.01,-0.65,-0.04,0.10,-0.05,978.07
16.544,0.11,1.02,-0.11,-0.30,0.01,-0.65,-0.04,0.10,-0.05,978.07
16.578,0.12,1.01,-0.12,-0.30,0.01,-0.65,-0.04,0.10,-0.05,978.07
16.583,0.12,1.01,-0.12,-0.28,0.00,-0.66,-0.04,0.10,-0.05,978.07
16.585,0.12,1.01,-0.12,-0.28,0.00,-0.66,-0.06,-0.01,-0.04,978.07
16.586,0.12,1.01,-0.12,-0.28,0.00,-0.66,-0.06,-0.01,-0.04,978.07
16.587,0.07,0.99,-0.14,-0.28,0.00,-0.66,-0.06,-0.01,-0.04,978.07
16.608,0.05,1.00,-0.13,-0.28,0.00,-0.66,-0.06,-0.01,-0.04,978.07
16.61,0.05,1.00,-0.13,-0.28,0.00,-0.66,-0.08,0.02,-0.09,978.07
16.61,0.05,1.00,-0.13,0.11,0.12,-0.60,-0.08,0.02,-0.09,978.07
16.638,0.07,1.00,-0.11,0.11,0.12,-0.60,-0.08,0.02,-0.09,978.07
16.641,0.07,1.00,-0.11,0.11,0.12,-0.60,-0.08,0.02,-0.09,978.06
16.643,0.08,1.00,-0.10,0.11,0.12,-0.60,-0.08,0.02,-0.09,978.06
16.644,0.08,1.00,-0.10,0.11,0.12,-0.60,-0.10,-0.02,-0.10,978.06
16.645,0.08,1.00,-0.10,-0.15,0.07,-0.51,-0.10,-0.02,-0.10,978.06
16.663,0.09,1.00,-0.12,-0.15,0.07,-0.51,-0.10,-0.02,-0.10,978.06
16.683,0.05,1.01,-0.12,-0.15,0.07,-0.51,-0.10,-0.02,-0.10,978.06
16.685,0.05,1.01,-0.12,-0.15,0.07,-0.51,-0.11,0.02,-0.11,978.06
16.687,0.05,1.01,-0.12,-0.10,0.06,-0.55,-0.11,0.02,-0.11,978.06
16.704,0.05,1.01,-0.12,-0.10,0.06,-0.55,-0.11,0.02,-0.11,978.05
16.707,0.02,1.00,-0.11,-0.10,0.06,-0.55,-0.11,0.02,-0.11,978.05
16.724,0.04,0.99,-0.10,-0.10,0.06,-0.55,-0.11,0.02,-0.11,978.05
16.727,0.04,0.99,-0.10,-0.10,0.06,-0.55,-0.12,0.04,-0.11,978.05
16.728,0.04,0.99,-0.10,-0.20,0.07,-0.60,-0.12,0.04,-0.11,978.05
16.755,0.05,1.00,-0.10,-0.20,0.07,-0.60,-0.12,0.04,-0.11,978.05
16.794,0.05,1.00,-0.10,-0.20,0.07,-0.60,-0.12,0.04,-0.11,978.05
16.795,0.04,1.00,-0.11,-0.20,0.07,-0.60,-0.12,0.04,-0.11,978.05
16.795,0.04,1.00,-0.11,-0.20,0.07,-0.60,-0.13,-0.01,-0.08,978.05
16.796,0.04,1.00,-0.11,-0.25,0.03,-0.53,-0.13,-0.01,-0.08,978.05
16.796,0.06,0.99,-0.09,-0.25,0.03,-0.53,-0.13,-0.01,-0.08,978.05
16.803,0.07,0.99,-0.07,-0.25,0.03,-0.53,-0.13,-0.01,-0.08,978.05
16.804,0.07,0.99,-0.07,-0.25,0.03,-0.53,-0.13,-0.01,-0.06,978.05
16.804,0.07,0.99,-0.07,-0.22,0.02,-0.57,-0.13,-0.01,-0.06,978.05
16.82,0.07,0.99,-0.07,-0.22,0.02,-0.57,-0.13,-0.01,-0.06,978.05
16.822,0.06,1.01,-0.09,-0.22,0.02,-0.57,-0.13,-0.01,-0.06,978.05
16.84,0.04,0.99,-0.08,-0.22,0.02,-0.57,-0.13,-0.01,-0.06,978.05
16.842,0.04,0.99,-0.08,-0.22,0.02,-0.57,-0.12,0.02,-0.08,978.05
16.843,0.04,0.99,-0.08,-0.03,0.02,-0.40,-0.12,0.02,-0.08,978.05
16.876,0.05,0.99,-0.08,-0.03,0.02,-0.40,-0.12,0.02,-0.08,978.05
16.879,0.04,1.01,-0.09,-0.03,0.02,-0.40,-0.12,0.02,-0.08,978.05
16.88,0.04,1.01,-0.09,-0.03,0.02,-0.40,-0.11,0.03,-0.09,978.05
16.881,0.04,1.01,-0.09,-0.17,0.00,-0.45,-0.11,0.03,-0.09,978.05
16.883,0.04,1.01,-0.09,-0.17,0.00,-0.45,-0.11,0.03,-0.09,978.05
16.899,0.05,1.00,-0.06,-0.17,0.00,-0.45,-0.11,0.03,-0.09,978.05
16.919,0.09,1.00,-0.06,-0.17,0.00,-0.45,-0.11,0.03,-0.09,978.05
16.92,0.09,1.00,-0.06,-0.17,0.00,-0.45,-0.12,0.03,-0.09,978.05
16.921,0.09,1.00,-0.06,-0.14,-0.00,-0.49,-0.12,0.03,-0.09,978.05
16.939,0.05,1.01,-0.09,-0.14,-0.00,-0.49,-0.12,0.03,-0.09,978.05
16.941,0.05,1.01,-0.09,-0.14,-0.00,-0.49,-0.12,0.03,-0.09,978.06
16.959,-0.04,0.99,-0.08,-0.14,-0.00,-0.49,-0.12,0.03,-0.09,978.06
16.96,-0.04,0.99,-0.08,0.08,0.05,-0.40,-0.12,0.03,-0.09,978.06
16.961,-0.04,0.99,-0.08,0.08,0.05,-0.40,-0.11,0.13,-0.11,978.06
16.977,-0.01,1.00,-0.08,0.08,0.05,-0.40,-0.11,0.13,-0.11,978.06
16.998,0.06,1.00,-0.07,0.08,0.05,-0.40,-0.11,0.13,-0.11,978.06
16.998,0.06,1.00,-0.07,0.08,0.05,-0.40,-0.12,0.07,-0.08,978.06
16.999,0.06,1.00,-0.07,-0.43,-0.00,-0.54,-0.12,0.07,-0.08,978.06
16.999,0.06,1.00,-0.07,-0.43,-0.00,-0.54,-0.12,0.07,-0.08,978.06
17.021,0.02,0.99,-0.05,-0.43,-0.00,-0.54,-0.12,0.07,-0.08,978.06
17.037,0.02,1.01,-0.05,-0.43,-0.00,-0.54,-0.12,0.07,-0.08,978.06
17.038,0.02,1.01,-0.05,-0.43,-0.00,-0.54,-0.11,-0.06,-0.05,978.06
17.039,0.02,1.01,-0.05,-0.41,-0.01,-0.57,-0.11,-0.06,-0.05,978.06
17.057,0.06,1.01,-0.04,-0.41,-0.01,-0.57,-0.11,-0.06,-0.05,978.06
17.059,0.06,1.01,-0.04,-0.41,-0.01,-0.57,-0.11,-0.06,-0.05,978.05
17.077,0.03,1.00,-0.06,-0.41,-0.01,-0.57,-0.11,-0.06,-0.05,978.05
17.079,0.03,1.00,-0.06,-0.41,-0.01,-0.57,-0.09,-0.03,-0.06,978.05
17.08,0.03,1.00,-0.06,-0.06,0.05,-0.27,-0.09,-0.03,-0.06,978.05
17.097,-0.02,1.00,-0.06,-0.06,0.05,-0.27,-0.09,-0.03,-0.06,978.05
17.129,0.00,1.00,-0.03,-0.06,0.05,-0.27,-0.09,-0.03,-0.06,978.05
17.13,0.00,1.00,-0.03,-0.06,0.05,-0.27,-0.08,0.00,-0.06,978.05
17.131,0.00,1.00,-0.03,-0.06,0.05,-0.27,-0.08,0.00,-0.06,978.05
17.132,0.00,1.00,-0.03,-0.35,-0.02,-0.30,-0.08,0.00,-0.06,978.05
17.176,0.04,1.02,-0.05,-0.35,-0.02,-0.30,-0.08,0.00,-0.06,978.05
17.178,0.03,1.00,-0.06,-0.35,-0.02,-0.30,-0.08,0.00,-0.06,978.05
17.18,0.03,1.00,-0.06,-0.35,-0.02,-0.30,-0.06,-0.03,-0.02,978.05
17.182,0.03,1.00,-0.06,-0.33,-0.02,-0.32,-0.06,-0.03,-0.02,978.05
17.184,0.01,1.00,-0.06,-0.33,-0.02,-0.32,-0.06,-0.03,-0.02,978.05
17.186,0.01,1.00,-0.06,-0.33,-0.02,-0.32,-0.06,-0.03,-0.02,978.05
17.195,0.02,1.00,-0.04,-0.33,-0.02,-0.32,-0.06,-0.03,-0.02,978.05
17.198,0.02,1.00,-0.04,-0.33,-0.02,-0.32,-0.06,-0.02,-0.02,978.05
17.199,0.02,1.00,-0.04,-0.13,0.07,-0.41,-0.06,-0.02,-0.02,978.05
17.215,0.05,1.00,-0.04,-0.13,0.07,-0.41,-0.06,-0.02,-0.02,978.05
17.236,0.05,1.00,-0.04,0.02,0.04,-0.30,-0.06,-0.02,-0.02,978.05
17.24,0.04,1.01,-0.04,0.02,0.04,-0.30,-0.06,-0.02,-0.02,978.05
17.241,0.04,1.01,-0.04,0.02,0.04,-0.30,-0.05,-0.04,-0.01,978.05
17.242,0.04,1.01,-0.04,0.02,0.04,-0.30,-0.05,-0.04,-0.01,978.04
17.264,0.01,1.00,-0.05,0.02,0.04,-0.30,-0.05,-0.04,-0.01,978.04
17.274,0.01,1.00,-0.06,0.02,0.04,-0.30,-0.05,-0.04,-0.01,978.04
17.276,0.01,1.00,-0.06,0.02,0.04,-0.30,-0.05,0.02,-0.04,978.04
17.277,0.01,1.00,-0.06,0.03,0.04,-0.31,-0.05,0.02,-0.04,978.04
17.295,0.04,1.01,-0.04,0.03,0.04,-0.31,-0.05,0.02,-0.04,978.04
17.299,0.04,1.01,-0.04,0.03,0.04,-0.31,-0.05,0.02,-0.04,978.03
17.315,0.04,1.01,-0.02,0.03,0.04,-0.31,-0.05,0.02,-0.04,978.03
17.318,0.04,1.01,-0.02,0.03,0.04,-0.31,-0.05,-0.02,-0.04,978.03
17.32,0.04,1.01,-0.02,-0.11,0.03,-0.37,-0.05,-0.02,-0.04,978.03
17.343,0.04,1.01,-0.04,-0.11,0.03,-0.37,-0.05,-0.02,-0.04,978.03
17.37,0.00,1.00,-0.06,-0.11,0.03,-0.37,-0.05,-0.02,-0.04,978.03
17.371,0.00,1.00,-0.06,-0.11,0.03,-0.37,-0.05,-0.01,-0.06,978.03
17.372,0.00,1.00,-0.06,-0.01,0.04,-0.26,-0.05,-0.01,-0.06,978.03
17.373,0.00,1.00,-0.06,-0.01,0.04,-0.26,-0.05,-0.01,-0.06,978.04
17.373,-0.00,1.00,-0.04,-0.01,0.04,-0.26,-0.05,-0.01,-0.06,978.04
17.394,0.03,1.01,-0.02,-0.01,0.04,-0.26,-0.05,-0.01,-0.06,978.04
17.395,0.03,1.01,-0.02,-0.01,0.04,-0.26,-0.05,0.01,-0.07,978.04
17.396,0.03,1.01,-0.02,0.01,0.04,-0.25,-0.05,0.01,-0.07,978.04
17.414,0.01,1.00,-0.03,0.01,0.04,-0.25,-0.05,0.01,-0.07,978.04
17.442,0.01,1.00,-0.03,0.01,0.04,-0.25,-0.05,0.01,-0.07,978.04
17.444,-0.00,1.00,-0.03,0.01,0.04,-0.25,-0.05,0.01,-0.07,978.04
17.444,-0.00,1.00,-0.03,0.01,0.04,-0.25,-0.04,-0.02,-0.06,978.04
17.445,-0.00,1.00,-0.03,-0.12,0.02,-0.17,-0.04,-0.02,-0.06,978.04
17.484,0.01,1.01,-0.03,-0.12,0.02,-0.17,-0.04,-0.02,-0.06,978.04
17.486,0.01,1.01,-0.05,-0.12,0.02,-0.17,-0.04,-0.02,-0.06,978.04
17.487,0.01,1.01,-0.05,-0.12,0.02,-0.17,-0.04,-0.00,-0.05,978.04
17.489,0.01,1.01,-0.05,-0.13,0.02,-0.18,-0.04,-0.00,-0.05,978.04
17.49,0.01,1.01,-0.05,-0.13,0.02,-0.18,-0.04,-0.00,-0.05,978.05
17.492,-0.01,1.00,-0.04,-0.13,0.02,-0.18,-0.04,-0.00,-0.05,978.05
17.513,0.00,1.00,-0.05,-0.13,0.02,-0.18,-0.04,-0.00,-0.05,978.05
17.515,0.00,1.00,-0.05,-0.13,0.02,-0.18,-0.04,0.01,-0.03,978.05
17.517,0.00,1.00,-0.05,-0.10,0.02,-0.18,-0.04,0.01,-0.03,978.05
17.54,0.01,1.00,-0.02,-0.10,0.02,-0.18,-0.04,0.01,-0.03,978.05
17.542,0.01,1.00,-0.02,-0.10,0.02,-0.18,-0.04,0.01,-0.03,978.05
17.551,0.03,1.01,-0.01,-0.10,0.02,-0.18,-0.04,0.01,-0.03,978.05
17.552,0.03,1.01,-0.01,-0.10,0.02,-0.18,-0.04,-0.03,-0.01,978.05
17.553,0.03,1.01,-0.01,-0.13,-0.00,-0.17,-0.04,-0.03,-0.01,978.05
17.573,0.01,1.01,-0.04,-0.13,-0.00,-0.17,-0.04,-0.03,-0.01,978.05
17.59,-0.01,1.00,-0.04,-0.13,-0.00,-0.17,-0.04,-0.03,-0.01,978.05
17.591,-0.01,1.00,-0.04,-0.13,-0.00,-0.17,-0.03,0.04,-0.01,978.05
17.592,-0.01,1.00,-0.04,-0.04,0.04,-0.12,-0.03,0.04,-0.01,978.05
17.597,-0.01,1.00,-0.04,-0.04,0.04,-0.12,-0.03,0.04,-0.01,978.06
17.61,-0.00,1.00,-0.04,-0.04,0.04,-0.12,-0.03,0.04,-0.01,978.06
17.63,0.01,1.01,-0.01,-0.04,0.04,-0.12,-0.03,0.04,-0.01,978.06
17.632,0.01,1.01,-0.01,-0.04,0.04,-0.12,-0.03,0.05,-0.00,978.06
17.632,0.01,1.01,-0.01,-0.03,0.03,-0.12,-0.03,0.05,-0.00,978.06
17.649,0.04,1.00,-0.02,-0.03,0.03,-0.12,-0.03,0.05,-0.00,978.06
17.658,0.04,1.00,-0.02,-0.03,0.03,-0.12,-0.03,0.05,-0.00,978.06
17.672,-0.00,1.01,-0.03,-0.03,0.03,-0.12,-0.03,0.05,-0.00,978.06
17.672,-0.00,1.01,-0.03,-0.03,0.03,-0.12,-0.03,0.03,-0.00,978.06
17.672,-0.00,1.01,-0.03,0.03,-0.02,-0.06,-0.03,0.03,-0.00,978.06
17.689,0.02,1.00,-0.04,0.03,-0.02,-0.06,-0.03,0.03,-0.00,978.06
17.709,0.02,1.00,-0.03,0.03,-0.02,-0.06,-0.03,0.03,-0.00,978.06
17.71,0.02,1.00,-0.03,0.03,-0.02,-0.06,-0.06,0.40,0.01,978.06
17.711,0.02,1.00,-0.03,-0.02,0.02,-0.13,-0.06,0.40,0.01,978.06
17.716,0.02,1.00,-0.03,-0.02,0.02,-0.13,-0.06,0.40,0.01,978.07
17.728,-0.02,1.01,-0.02,-0.02,0.02,-0.13,-0.06,0.40,0.01,978.07
17.748,-0.07,1.00,-0.02,-0.02,0.02,-0.13,-0.06,0.40,0.01,978.07
17.748,-0.07,1.00,-0.02,-0.02,0.02,-0.13,-0.04,0.14,-0.01,978.07
17.749,-0.07,1.00,-0.02,-0.01,0.01,-0.13,-0.04,0.14,-0.01,978.07
17.767,0.00,1.00,-0.04,-0.01,0.01,-0.13,-0.04,0.14,-0.01,978.07
17.776,0.00,1.00,-0.04,-0.01,0.01,-0.13,-0.04,0.14,-0.01,978.05
17.788,0.12,1.01,-0.01,-0.01,0.01,-0.13,-0.04,0.14,-0.01,978.05
17.789,0.12,1.01,-0.01,-0.01,0.01,-0.13,0.04,-0.58,0.00,978.05
17.789,0.12,1.01,-0.01,-0.40,0.01,-0.09,0.04,-0.58,0.00,978.05
17.808,0.04,1.01,-0.02,-0.40,0.01,-0.09,0.04,-0.58,0.00,978.05
17.827,-0.08,1.00,-0.03,-0.40,0.01,-0.09,0.04,-0.58,0.00,978.05
17.828,-0.08,1.00,-0.03,-0.40,0.01,-0.09,-0.02,0.00,-0.01,978.05
17.828,-0.08,1.00,-0.03,0.18,0.04,-0.02,-0.02,0.00,-0.01,978.05
17.843,-0.08,1.00,-0.03,0.18,0.04,-0.02,-0.02,0.00,-0.01,978.04
17.847,0.03,1.00,-0.04,0.18,0.04,-0.02,-0.02,0.00,-0.01,978.04
17.867,0.01,1.00,-0.03,0.18,0.04,-0.02,-0.02,0.00,-0.01,978.04
17.868,0.01,1.00,-0.03,0.18,0.04,-0.02,-0.03,0.07,-0.03,978.04
17.868,0.01,1.00,-0.03,0.19,0.04,-0.03,-0.03,0.07,-0.03,978.04
17.887,-0.02,1.01,-0.01,0.19,0.04,-0.03,-0.03,0.07,-0.03,978.04
17.896,-0.02,1.01,-0.01,0.19,0.04,-0.03,-0.03,0.07,-0.03,978.02
17.908,0.02,1.01,-0.01,0.19,0.04,-0.03,-0.03,0.07,-0.03,978.02
17.911,0.02,1.01,-0.01,0.19,0.04,-0.03,-0.03,-0.03,-0.01,978.02
17.913,0.02,1.01,-0.01,-0.02,-0.02,-0.09,-0.03,-0.03,-0.01,978.02
17.944,0.01,1.00,-0.02,-0.02,-0.02,-0.09,-0.03,-0.03,-0.01,978.02
17.947,-0.02,1.00,-0.03,-0.02,-0.02,-0.09,-0.03,-0.03,-0.01,978.02
17.948,-0.02,1.00,-0.03,-0.02,-0.02,-0.09,-0.02,-0.00,-0.01,978.02
17.948,-0.02,1.00,-0.03,-0.07,0.01,-0.04,-0.02,-0.00,-0.01,978.02
17.983,-0.02,1.00,-0.03,-0.07,0.01,-0.04,-0.02,-0.00,-0.01,978.03
17.986,-0.01,1.00,-0.02,-0.07,0.01,-0.04,-0.02,-0.00,-0.01,978.03
17.989,0.04,1.01,-0.02,-0.07,0.01,-0.04,-0.02,-0.00,-0.01,978.03
17.991,0.04,1.01,-0.02,-0.07,0.01,-0.04,-0.01,-0.01,0.01,978.03
17.993,0.04,1.01,-0.02,-0.08,0.01,-0.05,-0.01,-0.01,0.01,978.03
18.017,0.02,1.01,-0.02,-0.08,0.01,-0.05,-0.01,-0.01,0.01,978.03
18.02,0.02,1.01,-0.02,-0.08,0.01,-0.05,-0.01,-0.01,0.01,978.04
18.059,-0.01,1.00,-0.03,-0.08,0.01,-0.05,-0.01,-0.01,0.01,978.04
18.061,-0.01,1.00,-0.03,-0.08,0.01,-0.05,-0.00,-0.01,0.01,978.04
18.062,-0.01,1.00,-0.03,0.04,0.02,-0.02,-0.00,-0.01,0.01,978.04
18.062,0.01,1.00,-0.03,0.04,0.02,-0.02,-0.00,-0.01,0.01,978.04
18.065,0.02,1.00,-0.02,0.04,0.02,-0.02,-0.00,-0.01,0.01,978.04
18.066,0.02,1.00,-0.02,0.04,0.02,-0.02,-0.01,-0.00,0.00,978.04
18.066,0.02,1.00,-0.02,-0.04,-0.01,-0.07,-0.01,-0.00,0.00,978.04
18.077,0.02,1.00,-0.02,-0.04,-0.01,-0.07,-0.01,-0.00,0.00,978.05
18.084,-0.00,1.01,-0.01,-0.04,-0.01,-0.07,-0.01,-0.00,0.00,978.05
18.123,0.01,1.01,-0.03,-0.04,-0.01,-0.07,-0.01,-0.00,0.00,978.05
18.124,0.01,1.01,-0.03,-0.04,-0.01,-0.07,-0.01,-0.01,0.00,978.05
18.125,0.01,1.01,-0.03,-0.04,-0.01,-0.07,-0.01,-0.01,0.00,978.05
18.126,0.02,1.00,-0.03,-0.04,-0.01,-0.07,-0.01,-0.01,0.00,978.05
18.135,0.02,1.00,-0.03,-0.04,-0.01,-0.07,-0.01,-0.01,0.00,978.04
18.156,0.00,1.00,-0.02,-0.04,-0.01,-0.07,-0.01,-0.01,0.00,978.04
18.158,0.00,1.00,-0.02,-0.04,-0.01,-0.07,-0.00,-0.02,0.00,978.04
18.158,0.00,1.00,-0.02,-0.01,0.03,-0.06,-0.00,-0.02,0.00,978.04
18.163,0.01,1.01,-0.01,-0.01,0.03,-0.06,-0.00,-0.02,0.00,978.04
18.184,0.01,1.00,-0.02,-0.01,0.03,-0.06,-0.00,-0.02,0.00,978.04
18.186,0.01,1.00,-0.02,-0.01,0.03,-0.06,-0.00,-0.01,0.00,978.04
18.186,0.01,1.00,-0.02,-0.04,-0.00,0.01,-0.00,-0.01,0.00,978.04
18.194,0.01,1.00,-0.02,-0.04,-0.00,0.01,-0.00,-0.01,0.00,978.05
18.202,-0.01,1.00,-0.03,-0.04,-0.00,0.01,-0.00,-0.01,0.00,978.05
18.232,0.00,1.01,-0.02,-0.04,-0.00,0.01,-0.00,-0.01,0.00,978.05
18.234,0.00,1.01,-0.02,-0.04,-0.00,0.01,-0.00,0.00,0.01,978.05
18.235,0.00,1.01,-0.02,-0.04,-0.00,0.01,-0.00,0.00,0.01,978.05
18.275,0.01,1.00,-0.01,-0.04,-0.00,0.01,-0.00,0.00,0.01,978.05
18.278,0.01,1.00,-0.01,-0.04,-0.00,0.01,-0.00,0.00,0.01,978.04
18.281,0.01,1.01,-0.02,-0.04,-0.00,0.01,-0.00,0.00,0.01,978.04
18.282,0.01,1.01,-0.02,-0.04,-0.00,0.01,-0.00,-0.01,0.02,978.04
18.283,0.01,1.01,-0.02,-0.08,0.01,-0.01,-0.00,-0.01,0.02,978.04
18.283,0.01,1.01,-0.03,-0.08,0.01,-0.01,-0.00,-0.01,0.02,978.04
18.303,0.01,1.00,-0.02,-0.08,0.01,-0.01,-0.00,-0.01,0.02,978.04
18.305,0.01,1.00,-0.02,-0.01,0.01,-0.06,-0.00,-0.01,0.02,978.04
18.306,0.01,1.00,-0.02,-0.01,0.01,-0.06,0.00,-0.01,0.03,978.04
18.324,0.01,1.00,-0.02,-0.01,0.01,-0.06,0.00,-0.01,0.03,978.04
18.325,0.02,1.00,-0.01,-0.01,0.01,-0.06,0.00,-0.01,0.03,978.04
18.358,0.02,1.00,-0.01,-0.02,0.01,-0.05,0.00,-0.01,0.03,978.04
18.359,0.02,1.01,-0.03,-0.02,0.01,-0.05,0.00,-0.01,0.03,978.04
18.36,0.02,1.01,-0.03,-0.02,0.01,-0.05,0.00,-0.03,0.02,978.04
18.362,0.00,1.00,-0.03,-0.02,0.01,-0.05,0.00,-0.03,0.02,978.04
18.374,0.00,1.00,-0.03,-0.02,0.01,-0.05,0.00,-0.03,0.02,978.04
18.381,0.00,1.00,-0.03,-0.02,0.01,-0.05,0.00,-0.03,0.02,978.04
18.381,0.00,1.00,-0.03,-0.02,0.01,-0.05,-0.00,-0.01,0.01,978.04
18.382,0.00,1.00,-0.03,0.03,0.00,-0.05,-0.00,-0.01,0.01,978.04
18.4,0.03,1.01,-0.01,0.03,0.00,-0.05,-0.00,-0.01,0.01,978.04
18.442,0.03,1.00,-0.01,0.03,0.00,-0.05,-0.00,-0.01,0.01,978.04
18.444,0.03,1.00,-0.01,0.03,0.00,-0.05,-0.01,-0.05,0.01,978.04
18.444,0.03,1.00,-0.01,0.08,0.02,0.00,-0.01,-0.05,0.01,978.04
18.445,0.03,1.00,-0.01,0.08,0.02,0.00,-0.01,-0.05,0.01,978.04
18.445,0.01,1.01,-0.02,0.08,0.02,0.00,-0.01,-0.05,0.01,978.04
18.518,-0.01,1.00,-0.02,0.08,0.02,0.00,-0.01,-0.05,0.01,978.04
18.52,-0.01,1.00,-0.02,0.08,0.02,0.00,-0.00,-0.03,-0.01,978.04
18.52,-0.01,1.00,-0.02,0.07,0.01,0.00,-0.00,-0.03,-0.01,978.04
18.521,0.01,1.00,-0.02,0.07,0.01,0.00,-0.00,-0.03,-0.01,978.04
18.522,0.01,1.00,-0.02,0.07,0.01,0.00,-0.00,-0.03,-0.01,978.06
18.522,0.02,1.01,-0.02,0.07,0.01,0.00,-0.00,-0.03,-0.01,978.06
18.523,0.02,1.01,-0.02,0.07,0.01,0.00,0.01,-0.03,-0.00,978.06
18.523,0.02,1.01,-0.02,-0.08,-0.01,0.00,0.01,-0.03,-0.00,978.06
18.524,-0.01,1.00,-0.03,-0.08,-0.01,0.00,0.01,-0.03,-0.00,978.06
18.55,-0.01,1.00,-0.03,-0.08,-0.01,0.00,0.01,-0.03,-0.00,978.06
18.551,-0.01,1.00,-0.03,-0.08,-0.01,0.00,0.00,-0.02,0.01,978.06
18.552,-0.01,1.00,-0.03,-0.11,-0.00,-0.07,0.00,-0.02,0.01,978.06
18.553,-0.01,1.00,-0.03,-0.11,-0.00,-0.07,0.00,-0.02,0.01,978.07
18.584,0.03,1.01,-0.02,-0.11,-0.00,-0.07,0.00,-0.02,0.01,978.07
18.586,0.02,1.00,-0.01,-0.11,-0.00,-0.07,0.00,-0.02,0.01,978.07
18.588,0.02,1.00,-0.01,-0.11,-0.00,-0.07,0.00,-0.07,0.03,978.07
18.589,0.02,1.00,-0.01,-0.10,-0.00,-0.06,0.00,-0.07,0.03,978.07
18.598,-0.01,1.00,-0.02,-0.10,-0.00,-0.06,0.00,-0.07,0.03,978.07
18.613,-0.01,1.00,-0.02,-0.10,-0.00,-0.06,0.00,-0.07,0.03,978.07
18.617,0.02,1.01,-0.02,-0.10,-0.00,-0.06,0.00,-0.07,0.03,978.07
18.618,0.02,1.01,-0.02,-0.10,-0.00,-0.06,0.00,-0.03,0.03,978.07
18.618,0.02,1.01,-0.02,0.01,0.00,0.05,0.00,-0.03,0.03,978.07
18.64,0.03,1.01,-0.02,0.01,0.00,0.05,0.00,-0.03,0.03,978.07
18.675,0.02,1.00,-0.03,0.01,0.00,0.05,0.00,-0.03,0.03,978.07
18.677,0.02,1.00,-0.03,0.01,0.00,0.05,0.01,-0.04,0.03,978.07
18.677,0.02,1.00,-0.03,0.07,0.01,-0.02,0.01,-0.04,0.03,978.07
18.678,0.02,1.00,-0.03,0.07,0.01,-0.02,0.01,-0.04,0.03,978.07
18.679,-0.00,1.01,-0.03,0.07,0.01,-0.02,0.01,-0.04,0.03,978.07
18.697,-0.01,1.00,-0.02,0.07,0.01,-0.02,0.01,-0.04,0.03,978.07
18.699,-0.01,1.00,-0.02,0.07,0.01,-0.02,0.00,-0.02,0.03,978.07
18.7,-0.01,1.00,-0.02,0.05,0.01,-0.02,0.00,-0.02,0.03,978.07
18.717,0.02,1.01,-0.02,0.05,0.01,-0.02,0.00,-0.02,0.03,978.07
18.737,0.02,1.01,-0.02,0.05,0.01,-0.02,0.00,-0.02,0.03,978.07
18.74,0.03,1.00,-0.02,0.05,0.01,-0.02,0.00,-0.02,0.03,978.07
18.741,0.03,1.00,-0.02,0.05,0.01,-0.02,0.01,-0.05,0.06,978.07
18.741,0.03,1.00,-0.02,-0.14,0.02,-0.01,0.01,-0.05,0.06,978.07
18.772,0.01,1.00,-0.01,-0.14,0.02,-0.01,0.01,-0.05,0.06,978.07
18.775,0.02,1.01,-0.03,-0.14,0.02,-0.01,0.01,-0.05,0.06,978.07
